TRACT,Year,Forest,Impervious,Low Vegetation,Water
002202,2008,62,2342,0,97
002202,2009,62,2345,0,94
002202,2010,62,2344,0,95
002202,2011,61,2347,0,93
002202,2012,61,2344,0,96
002202,2013,61,2343,0,97
002202,2014,60,2344,0,97
002202,2015,59,2345,0,97
002202,2016,59,2345,0,97
002202,2017,55,2349,0,97
002202,2018,55,2351,0,95
002202,2019,53,2353,0,95
002202,2020,53,2354,0,94
002202,2021,52,2353,0,96
002202,2022,51,2354,0,96
002202,2023,51,2354,0,96
002202,2024,51,2354,0,96
002300,1985,106,2104,0,2
002300,1986,67,2143,0,2
002300,1987,47,2163,0,2
002300,1988,47,2163,0,2
002300,1989,45,2165,0,2
002300,1990,44,2165,0,3
002300,1991,41,2169,0,2
002300,1992,41,2169,0,2
002300,1993,41,2169,0,2
002300,1994,37,2173,0,2
002300,1995,14,2198,0,0
002300,1996,13,2198,0,1
002300,1997,12,2199,0,1
002300,1998,8,2203,0,1
002300,1999,8,2202,0,2
002300,2000,8,2203,0,1
002300,2001,8,2203,0,1
002300,2002,8,2203,0,1
002300,2003,8,2203,0,1
002300,2004,6,2206,0,0
002300,2005,6,2206,0,0
002300,2006,6,2206,0,0
002300,2007,6,2206,0,0
002300,2008,6,2206,0,0
002300,2009,6,2206,0,0
002300,2010,6,2206,0,0
002300,2011,6,2206,0,0
002300,2012,6,2206,0,0
002300,2013,6,2206,0,0
002300,2014,6,2206,0,0
002300,2015,6,2206,0,0
002300,2016,6,2206,0,0
002300,2017,2,2210,0,0
002300,2018,2,2210,0,0
002300,2019,2,2210,0,0
002300,2020,2,2210,0,0
002300,2021,2,2210,0,0
002300,2022,2,2210,0,0
002300,2023,2,2210,0,0
002300,2024,2,2210,0,0
002400,1985,0,1603,0,0
002400,1986,0,1603,0,0
002400,1987,0,1603,0,0
002400,1988,0,1603,0,0
002400,1989,0,1603,0,0
002400,1990,0,1603,0,0
002400,1991,0,1603,0,0
002400,1992,0,1603,0,0
002400,1993,0,1603,0,0
002400,1994,0,1603,0,0
002400,1995,0,1603,0,0
002400,1996,0,1603,0,0
002400,1997,0,1603,0,0
002400,1998,0,1603,0,0
002400,1999,0,1603,0,0
002400,2000,0,1603,0,0
002400,2001,0,1603,0,0
002400,2002,0,1603,0,0
002400,2003,0,1603,0,0
002400,2004,0,1603,0,0
002400,2005,0,1603,0,0
002400,2006,0,1603,0,0
002400,2007,0,1603,0,0
002400,2008,0,1603,0,0
002400,2009,0,1603,0,0
002400,2010,0,1603,0,0
002400,2011,0,1603,0,0
002400,2012,0,1603,0,0
002400,2013,0,1603,0,0
002400,2014,0,1603,0,0
002400,2015,0,1603,0,0
002400,2016,0,1603,0,0
002400,2017,0,1603,0,0
002400,2018,0,1603,0,0
002400,2019,0,1603,0,0
002400,2020,0,1603,0,0
002400,2021,0,1603,0,0
002400,2022,0,1603,0,0
002400,2023,0,1603,0,0
002400,2024,0,1603,0,0
002500,1985,0,1728,0,0
002500,1986,0,1728,0,0
002500,1987,0,1728,0,0
002500,1988,0,1728,0,0
002500,1989,0,1728,0,0
002500,1990,0,1728,0,0
002500,1991,0,1728,0,0
002500,1992,0,1728,0,0
002500,1993,0,1728,0,0
002500,1994,0,1728,0,0
002500,1995,0,1728,0,0
002500,1996,0,1728,0,0
002500,1997,0,1728,0,0
002500,1998,0,1728,0,0
002500,1999,0,1728,0,0
002500,2000,0,1728,0,0
002500,2001,0,1728,0,0
002500,2002,0,1728,0,0
002500,2003,0,1728,0,0
002500,2004,0,1728,0,0
002500,2005,0,1728,0,0
002500,2006,0,1728,0,0
002500,2007,0,1728,0,0
002500,2008,0,1728,0,0
002500,2009,0,1728,0,0
002500,2010,0,1728,0,0
002500,2011,0,1728,0,0
002500,2012,0,1728,0,0
002500,2013,0,1728,0,0
002500,2014,0,1728,0,0
002500,2015,0,1728,0,0
002500,2016,0,1728,0,0
002500,2017,0,1728,0,0
002500,2018,0,1728,0,0
002500,2019,0,1728,0,0
002500,2020,0,1728,0,0
002500,2021,0,1728,0,0
002500,2022,0,1728,0,0
002500,2023,0,1728,0,0
002500,2024,0,1728,0,0
002600,1985,0,816,0,0
002600,1986,0,816,0,0
002600,1987,0,816,0,0
002600,1988,0,816,0,0
002600,1989,0,816,0,0
002600,1990,0,816,0,0
002600,1991,0,816,0,0
002600,1992,0,816,0,0
002600,1993,0,816,0,0
002600,1994,0,816,0,0
002600,1995,0,816,0,0
002600,1996,0,816,0,0
002600,1997,0,816,0,0
002600,1998,0,816,0,0
002600,1999,0,816,0,0
002600,2000,0,816,0,0
002600,2001,0,816,0,0
002600,2002,0,816,0,0
002600,2003,0,816,0,0
002600,2004,0,816,0,0
002600,2005,0,816,0,0
002600,2006,0,816,0,0
002600,2007,0,816,0,0
002600,2008,0,816,0,0
002600,2009,0,816,0,0
002600,2010,0,816,0,0
002600,2011,0,816,0,0
002600,2012,0,816,0,0
002600,2013,0,816,0,0
002600,2014,0,816,0,0
002600,2015,0,816,0,0
002600,2016,0,816,0,0
002600,2017,0,816,0,0
002600,2018,0,816,0,0
002600,2019,0,816,0,0
002600,2020,0,816,0,0
002600,2021,0,816,0,0
002600,2022,0,816,0,0
002600,2023,0,816,0,0
002600,2024,0,816,0,0
002701,1985,0,1900,0,0
002701,1986,0,1900,0,0
002701,1987,0,1900,0,0
002701,1988,0,1900,0,0
002701,1989,0,1900,0,0
002701,1990,0,1900,0,0
002701,1991,0,1900,0,0
002701,1992,0,1900,0,0
002701,1993,0,1900,0,0
002701,1994,0,1900,0,0
002701,1995,0,1900,0,0
002701,1996,0,1900,0,0
002701,1997,0,1900,0,0
002701,1998,0,1900,0,0
002701,1999,0,1900,0,0
002701,2000,0,1900,0,0
002701,2001,0,1900,0,0
002701,2002,0,1900,0,0
002701,2003,0,1900,0,0
002701,2004,0,1900,0,0
002701,2005,0,1900,0,0
002701,2006,0,1900,0,0
002701,2007,0,1900,0,0
002701,2008,0,1900,0,0
002701,2009,0,1900,0,0
002701,2010,0,1900,0,0
002701,2011,0,1900,0,0
002701,2012,0,1900,0,0
002701,2013,0,1900,0,0
002701,2014,0,1900,0,0
002701,2015,0,1900,0,0
002701,2016,0,1900,0,0
002701,2017,0,1900,0,0
002701,2018,0,1900,0,0
002701,2019,0,1900,0,0
002701,2020,0,1900,0,0
002701,2021,0,1900,0,0
002701,2022,0,1900,0,0
002701,2023,0,1900,0,0
002701,2024,0,1900,0,0
002702,1985,3,3874,0,0
002702,1986,3,3874,0,0
002702,1987,3,3874,0,0
002702,1988,3,3874,0,0
002702,1989,1,3876,0,0
002702,1990,1,3876,0,0
002702,1991,1,3876,0,0
002702,1992,1,3876,0,0
002702,1993,1,3876,0,0
002702,1994,1,3876,0,0
002702,1995,1,3876,0,0
002702,1996,1,3876,0,0
002702,1997,1,3876,0,0
002702,1998,1,3876,0,0
002702,1999,1,3876,0,0
002702,2000,1,3876,0,0
002702,2001,1,3876,0,0
002702,2002,1,3876,0,0
002702,2003,1,3876,0,0
002702,2004,1,3876,0,0
002702,2005,1,3876,0,0
002702,2006,1,3876,0,0
002702,2007,1,3876,0,0
002702,2008,1,3876,0,0
002702,2009,1,3876,0,0
002702,2010,1,3876,0,0
002702,2011,1,3876,0,0
002702,2012,1,3876,0,0
002702,2013,0,3877,0,0
002702,2014,0,3877,0,0
002702,2015,0,3877,0,0
002702,2016,0,3877,0,0
002702,2017,0,3877,0,0
002702,2018,0,3877,0,0
002702,2019,0,3877,0,0
002702,2020,0,3877,0,0
002702,2021,0,3877,0,0
002702,2022,0,3877,0,0
002702,2023,0,3877,0,0
002702,2024,0,3877,0,0
002800,1985,23,3128,0,14
002800,1986,23,3131,0,11
002800,1987,23,3134,0,8
002800,1988,23,3133,0,9
002800,1989,23,3137,0,5
002800,1990,15,3139,0,11
002800,1991,15,3141,0,9
002800,1992,15,3140,0,10
002800,1993,15,3140,0,10
002800,1994,15,3140,0,10
002800,1995,15,3139,0,11
002800,1996,15,3141,0,9
002800,1997,15,3139,0,11
002800,1998,15,3141,0,9
002800,1999,15,3140,0,10
002800,2000,15,3140,0,10
002800,2001,15,3139,0,11
002800,2002,13,3143,0,9
002800,2003,13,3140,0,12
002800,2004,13,3143,0,9
002800,2005,13,3141,0,11
002800,2006,10,3146,0,9
002800,2007,9,3150,0,6
002800,2008,8,3150,0,7
002800,2009,8,3150,0,7
002800,2010,8,3151,0,6
002800,2011,8,3149,0,8
002800,2012,8,3151,0,6
002800,2013,8,3151,0,6
002800,2014,8,3150,0,7
002800,2015,8,3151,0,6
002800,2016,8,3149,0,8
002800,2017,8,3150,0,7
002800,2018,6,3152,0,7
002800,2019,6,3154,0,5
002800,2020,6,3154,0,5
002800,2021,6,3150,0,9
002800,2022,6,3153,0,6
002800,2023,6,3151,0,8
002800,2024,6,3150,0,9
002903,1985,640,4110,0,6
002903,1986,634,4115,0,7
002903,1987,634,4114,0,8
002903,1988,520,4233,0,3
002903,1989,304,4448,0,4
002903,1990,192,4556,0,8
002903,1991,186,4565,0,5
002903,1992,185,4563,0,8
002903,1993,184,4564,0,8
002903,1994,143,4607,0,6
002903,1995,91,4658,0,7
002903,1996,75,4674,0,7
002903,1997,74,4678,0,4
002903,1998,73,4678,0,5
002903,1999,71,4681,0,4
002903,2000,71,4680,0,5
002903,2001,71,4680,0,5
002903,2002,66,4684,0,6
002903,2003,65,4686,0,5
002903,2004,65,4686,0,5
002903,2005,65,4686,0,5
002903,2006,64,4686,0,6
002903,2007,64,4688,0,4
002903,2008,64,4688,0,4
002903,2009,64,4688,0,4
002903,2010,64,4688,0,4
002903,2011,64,4687,0,5
002903,2012,64,4689,0,3
002903,2013,64,4688,0,4
002903,2014,64,4688,0,4
002903,2015,64,4688,0,4
002903,2016,62,4690,0,4
002903,2017,62,4690,0,4
002903,2018,62,4688,0,6
002903,2019,62,4689,0,5
002903,2020,62,4690,0,4
002903,2021,62,4693,0,1
002903,2022,63,4688,0,5
002903,2023,63,4688,0,5
002903,2024,63,4689,0,4
002905,1985,1,4020,0,0
002905,1986,1,4020,0,0
002905,1987,1,4020,0,0
002905,1988,1,4020,0,0
002905,1989,1,4020,0,0
002905,1990,0,4021,0,0
002905,1991,0,4021,0,0
002905,1992,0,4021,0,0
002905,1993,0,4021,0,0
002905,1994,0,4021,0,0
002905,1995,0,4021,0,0
002905,1996,0,4021,0,0
002905,1997,0,4021,0,0
002905,1998,0,4021,0,0
002905,1999,0,4021,0,0
002905,2000,0,4021,0,0
002905,2001,0,4021,0,0
002905,2002,0,4021,0,0
002905,2003,0,4021,0,0
002905,2004,0,4021,0,0
002905,2005,0,4021,0,0
002905,2006,0,4021,0,0
002905,2007,0,4021,0,0
002905,2008,0,4021,0,0
002905,2009,0,4021,0,0
002905,2010,0,4021,0,0
002905,2011,0,4021,0,0
002905,2012,0,4021,0,0
002905,2013,0,4021,0,0
002905,2014,0,4021,0,0
002905,2015,0,4021,0,0
002905,2016,0,4021,0,0
002905,2017,0,4021,0,0
002905,2018,0,4021,0,0
002905,2019,0,4021,0,0
002905,2020,0,4021,0,0
002905,2021,0,4021,0,0
002905,2022,0,4021,0,0
002905,2023,0,4021,0,0
002905,2024,0,4021,0,0
002907,1985,4,2760,0,13
002907,1986,4,2760,0,13
002907,1987,4,2760,0,13
002907,1988,4,2760,0,13
002907,1989,4,2760,0,13
002907,1990,4,2760,0,13
002907,1991,4,2760,0,13
002907,1992,4,2760,0,13
002907,1993,4,2760,0,13
002907,1994,4,2760,0,13
002907,1995,4,2760,0,13
002907,1996,4,2760,0,13
002907,1997,4,2760,0,13
002907,1998,4,2760,0,13
002907,1999,4,2760,0,13
002907,2000,4,2760,0,13
002907,2001,4,2760,0,13
002907,2002,4,2760,0,13
002907,2003,4,2760,0,13
002907,2004,4,2760,0,13
002907,2005,4,2760,0,13
002907,2006,4,2760,0,13
002907,2007,4,2760,0,13
002907,2008,4,2760,0,13
002907,2009,4,2760,0,13
002907,2010,4,2760,0,13
002907,2011,4,2760,0,13
002907,2012,4,2760,0,13
002907,2013,4,2760,0,13
002907,2014,4,2760,0,13
002907,2015,4,2760,0,13
002907,2016,4,2760,0,13
002907,2017,4,2760,0,13
002907,2018,4,2760,0,13
002907,2019,4,2760,0,13
002907,2020,4,2760,0,13
002907,2021,4,2760,0,13
002907,2022,4,2760,0,13
002907,2023,4,2760,0,13
002907,2024,4,2760,0,13
002908,1985,549,3791,0,50
002908,1986,525,3826,0,39
002908,1987,485,3858,0,47
002908,1988,484,3864,0,42
002908,1989,482,3871,0,37
002908,1990,417,3927,0,46
002908,1991,413,3932,0,45
002908,1992,413,3931,0,46
002908,1993,410,3943,0,37
002908,1994,407,3946,0,37
002908,1995,391,3958,0,41
002908,1996,388,3963,0,39
002908,1997,362,3992,0,36
002908,1998,362,3988,0,40
002908,1999,358,3990,0,42
002908,2000,354,3995,0,41
002908,2001,354,3998,0,38
002908,2002,353,3997,0,40
002908,2003,353,4001,0,36
002908,2004,323,4035,0,32
002908,2005,304,4049,0,37
002908,2006,290,4067,0,33
002908,2007,289,4068,0,33
002908,2008,287,4068,0,35
002908,2009,288,4074,0,28
002908,2010,288,4073,0,29
002908,2011,288,4072,0,30
002908,2012,288,4072,0,30
002908,2013,287,4070,0,33
002908,2014,279,4080,0,31
002908,2015,276,4085,0,29
002908,2016,272,4091,0,27
002908,2017,269,4090,0,31
002908,2018,268,4094,0,28
002908,2019,269,4092,0,29
002908,2020,269,4093,0,28
002908,2021,266,4096,0,28
002908,2022,258,4101,0,31
002908,2023,257,4103,0,30
002908,2024,253,4107,0,30
002909,1985,15,2313,0,0
002909,1986,15,2313,0,0
002909,1987,15,2313,0,0
002909,1988,15,2313,0,0
002909,1989,15,2313,0,0
002909,1990,15,2313,0,0
002909,1991,17,2311,0,0
002909,1992,17,2311,0,0
002909,1993,17,2311,0,0
002909,1994,17,2311,0,0
002909,1995,17,2311,0,0
002909,1996,17,2311,0,0
002909,1997,17,2311,0,0
002909,1998,17,2311,0,0
002909,1999,17,2311,0,0
002909,2000,17,2311,0,0
002909,2001,17,2311,0,0
002909,2002,17,2311,0,0
002909,2003,17,2311,0,0
002909,2004,17,2311,0,0
002909,2005,17,2311,0,0
002909,2006,17,2311,0,0
002909,2007,17,2311,0,0
002909,2008,17,2311,0,0
002909,2009,17,2311,0,0
002909,2010,15,2313,0,0
002909,2011,15,2313,0,0
002909,2012,15,2313,0,0
002909,2013,15,2313,0,0
002909,2014,15,2313,0,0
002909,2015,15,2313,0,0
002909,2016,15,2313,0,0
002909,2017,15,2313,0,0
002909,2018,14,2314,0,0
002909,2019,14,2314,0,0
002909,2020,14,2314,0,0
002909,2021,14,2314,0,0
002909,2022,14,2314,0,0
002909,2023,14,2314,0,0
002909,2024,14,2314,0,0
002910,1985,26,2160,0,4
002910,1986,26,2160,0,4
002910,1987,26,2160,0,4
002910,1988,26,2160,0,4
002910,1989,28,2158,0,4
002910,1990,36,2149,0,5
002910,1991,37,2148,0,5
002910,1992,37,2148,0,5
002910,1993,37,2148,0,5
002910,1994,37,2148,0,5
002910,1995,37,2148,0,5
002910,1996,37,2148,0,5
002910,1997,37,2148,0,5
002910,1998,28,2157,0,5
002910,1999,28,2157,0,5
002910,2000,28,2157,0,5
002910,2001,28,2157,0,5
002910,2002,28,2157,0,5
002910,2003,28,2157,0,5
002910,2004,28,2157,0,5
002910,2005,28,2157,0,5
002910,2006,28,2157,0,5
002910,2007,16,2169,0,5
002910,2008,7,2178,0,5
002910,2009,6,2179,0,5
002910,2010,6,2179,0,5
002910,2011,6,2179,0,5
002910,2012,6,2179,0,5
002910,2013,6,2179,0,5
002910,2014,6,2179,0,5
002910,2015,6,2179,0,5
002910,2016,6,2179,0,5
002910,2017,6,2179,0,5
002910,2018,6,2179,0,5
002910,2019,4,2181,0,5
002910,2020,4,2181,0,5
002910,2021,4,2181,0,5
002910,2022,4,2181,0,5
002910,2023,4,2181,0,5
002910,2024,4,2181,0,5
003006,1985,275,3088,0,16
003006,1986,259,3104,0,16
003006,1987,259,3104,0,16
003006,1988,259,3104,0,16
003006,1989,258,3105,0,16
003006,1990,239,3124,0,16
003006,1991,236,3127,0,16
003006,1992,236,3127,0,16
003006,1993,236,3127,0,16
003006,1994,172,3190,0,17
003006,1995,76,3286,0,17
003006,1996,75,3287,0,17
003006,1997,69,3293,0,17
003006,1998,69,3293,0,17
003006,1999,69,3293,0,17
003006,2000,69,3293,0,17
003006,2001,69,3293,0,17
003006,2002,69,3293,0,17
003006,2003,69,3293,0,17
003006,2004,69,3293,0,17
003006,2005,69,3293,0,17
003006,2006,69,3293,0,17
003006,2007,69,3293,0,17
003006,2008,69,3293,0,17
003006,2009,69,3293,0,17
003006,2010,69,3293,0,17
003006,2011,69,3293,0,17
003006,2012,69,3293,0,17
003006,2013,69,3293,0,17
003006,2014,69,3293,0,17
003006,2015,69,3293,0,17
003006,2016,69,3293,0,17
003006,2017,69,3293,0,17
003006,2018,69,3293,0,17
003006,2019,69,3293,0,17
003006,2020,69,3293,0,17
003006,2021,69,3293,0,17
003006,2022,69,3293,0,17
003006,2023,69,3293,0,17
003006,2024,69,3293,0,17
003008,1985,737,4970,12,20
003008,1986,732,4977,11,19
003008,1987,732,4977,11,19
003008,1988,730,4981,11,17
003008,1989,717,4993,11,18
003008,1990,719,4988,11,21
003008,1991,717,4989,11,22
003008,1992,713,4996,11,19
003008,1993,707,5002,10,20
003008,1994,694,5016,10,19
003008,1995,588,5124,10,17
003008,1996,575,5138,10,16
003008,1997,565,5146,10,18
003008,1998,553,5157,10,19
003008,1999,553,5156,10,20
003008,2000,551,5157,10,21
003008,2001,551,5159,10,19
003008,2002,550,5160,10,19
003008,2003,550,5159,10,20
003008,2004,549,5160,10,20
003008,2005,548,5161,10,20
003008,2006,546,5164,10,19
003008,2007,546,5164,10,19
003008,2008,545,5166,9,19
003008,2009,545,5168,8,18
003008,2010,545,5167,8,19
003008,2011,545,5167,8,19
003008,2012,545,5168,8,18
003008,2013,545,5167,8,19
003008,2014,545,5171,7,16
003008,2015,545,5171,7,16
003008,2016,545,5169,7,18
003008,2017,545,5169,7,18
003008,2018,545,5169,7,18
003008,2019,545,5169,7,18
003008,2020,545,5168,7,19
003008,2021,541,5171,7,20
003008,2022,541,5173,6,19
003008,2023,540,5175,5,19
003008,2024,530,5184,5,20
003012,1985,1183,3581,239,42
003012,1986,998,3847,156,44
003012,1987,963,3896,142,44
003012,1988,919,3959,129,38
003012,1989,857,4033,112,43
003012,1990,806,4101,94,44
003012,1991,788,4139,78,40
003012,1992,710,4244,51,40
003012,1993,624,4343,37,41
003012,1994,552,4416,37,40
003012,1995,542,4426,36,41
003012,1996,536,4434,36,39
003012,1997,510,4452,36,47
003012,1998,510,4455,35,45
003012,1999,509,4457,35,44
003012,2000,505,4462,35,43
003012,2001,505,4462,34,44
003012,2002,367,4633,0,45
003012,2003,366,4634,0,45
003012,2004,356,4644,0,45
003012,2005,344,4649,0,52
003012,2006,334,4662,0,49
003012,2007,317,4686,0,42
003012,2008,317,4685,0,43
003012,2009,317,4683,0,45
003012,2010,317,4687,0,41
003012,2011,317,4686,0,42
003012,2012,316,4686,0,43
003012,2013,316,4695,0,34
003012,2014,315,4696,0,34
003012,2015,315,4696,0,34
003012,2016,315,4693,0,37
003012,2017,315,4697,0,33
003012,2018,315,4697,0,33
003012,2019,313,4697,0,35
003012,2020,312,4696,0,37
003012,2021,302,4715,0,28
003012,2022,291,4726,0,28
003012,2023,291,4727,0,27
003012,2024,288,4729,0,28
003013,1985,1423,4920,506,116
003013,1986,1374,5025,470,96
003013,1987,1350,5107,417,91
003013,1988,1286,5216,370,93
003013,1989,1274,5262,338,91
003013,1990,1243,5312,316,94
003013,1991,1217,5361,296,91
003013,1992,1212,5371,288,94
003013,1993,1210,5392,270,93
003013,1994,1182,5451,240,92
003013,1995,1097,5569,208,91
003013,1996,1020,5696,157,92
003013,1997,976,5751,149,89
003013,1998,873,5888,110,94
003013,1999,830,5957,86,92
003013,2000,747,6082,45,91
003013,2001,720,6141,16,88
003013,2002,711,6148,15,91
003013,2003,702,6159,13,91
003013,2004,688,6182,10,85
003013,2005,683,6183,10,89
003013,2006,659,6212,11,83
003013,2007,600,6279,4,82
003013,2008,597,6285,2,81
003013,2009,587,6300,2,76
003013,2010,534,6353,0,78
003013,2011,526,6360,3,76
003013,2012,525,6364,3,73
003013,2013,525,6362,4,74
003013,2014,525,6363,2,75
003013,2015,521,6364,3,77
003013,2016,519,6365,1,80
003013,2017,519,6369,1,76
003013,2018,519,6370,1,75
003013,2019,514,6374,1,76
003013,2020,512,6377,1,75
003013,2021,507,6390,3,65
003013,2022,502,6391,2,70
003013,2023,502,6390,1,72
003013,2024,494,6397,5,69
003015,1985,947,4188,21,121
003015,1986,878,4267,16,116
003015,1987,870,4274,13,120
003015,1988,784,4369,8,116
003015,1989,691,4462,5,119
003015,1990,635,4522,0,120
003015,1991,630,4530,0,117
003015,1992,625,4536,0,116
003015,1993,592,4569,0,116
003015,1994,526,4638,0,113
003015,1995,414,4750,0,113
003015,1996,395,4769,0,113
003015,1997,373,4791,0,113
003015,1998,317,4846,0,114
003015,1999,316,4845,0,116
003015,2000,306,4857,0,114
003015,2001,303,4859,0,115
003015,2002,302,4860,0,115
003015,2003,266,4894,0,117
003015,2004,221,4939,0,117
003015,2005,218,4943,0,116
003015,2006,218,4944,0,115
003015,2007,218,4942,0,117
003015,2008,217,4944,0,116
003015,2009,217,4946,0,114
003015,2010,216,4945,0,116
003015,2011,205,4960,0,112
003015,2012,191,4974,0,112
003015,2013,170,4996,0,111
003015,2014,163,5003,0,111
003015,2015,163,5002,0,112
003015,2016,163,5000,0,114
003015,2017,163,5002,0,112
003015,2018,162,5004,0,111
003015,2019,160,5003,0,114
003015,2020,159,5007,0,111
003015,2021,153,5013,0,111
003015,2022,151,5013,0,113
003015,2023,150,5016,0,111
003015,2024,150,5015,0,112
003016,1985,2042,1016,319,25
003016,1986,1827,1207,344,24
003016,1987,1672,1357,348,25
003016,1988,1664,1373,340,25
003016,1989,1565,1515,296,26
003016,1990,1545,1550,303,3
003016,1991,1490,1646,264,0
003016,1992,1338,1828,234,0
003016,1993,1331,1861,199,9
003016,1994,1218,2029,131,24
003016,1995,879,2456,58,9
003016,1996,826,2521,44,11
003016,1997,826,2526,39,11
003016,1998,790,2565,36,11
003016,1999,756,2598,34,14
003016,2000,755,2602,31,14
003016,2001,748,2610,31,13
003016,2002,748,2612,31,11
003016,2003,747,2612,31,12
003016,2004,722,2639,30,11
003016,2005,697,2667,30,8
003016,2006,673,2692,30,7
003016,2007,663,2703,28,8
003016,2008,662,2704,28,8
003016,2009,660,2707,28,7
003016,2010,660,2710,26,6
003016,2011,624,2741,32,5
003016,2012,613,2742,38,9
003016,2013,594,2765,33,10
003016,2014,556,2807,29,10
003016,2015,535,2830,27,10
003016,2016,520,2849,23,10
003016,2017,484,2896,12,10
003016,2018,478,2909,6,9
003016,2019,472,2915,5,10
003016,2020,433,2953,4,12
003016,2021,398,2985,7,12
003016,2022,378,3003,10,11
003016,2023,373,3007,10,12
003016,2024,373,3014,5,10
003017,1985,561,3205,93,15
003017,1986,438,3341,84,11
003017,1987,431,3360,75,8
003017,1988,415,3395,61,3
003017,1989,382,3433,53,6
003017,1990,355,3469,41,9
003017,1991,331,3507,30,6
003017,1992,306,3546,16,6
003017,1993,238,3615,10,11
003017,1994,174,3689,7,4
003017,1995,122,3747,2,3
003017,1996,115,3751,2,6
003017,1997,105,3764,2,3
003017,1998,103,3765,0,6
003017,1999,100,3768,0,6
003017,2000,89,3779,0,6
003017,2001,89,3781,0,4
003017,2002,88,3780,0,6
003017,2003,88,3780,0,6
003017,2004,77,3792,0,5
003017,2005,74,3796,0,4
003017,2006,72,3800,0,2
003017,2007,52,3817,0,5
003017,2008,45,3826,0,3
003017,2009,42,3830,0,2
003017,2010,42,3829,0,3
003017,2011,42,3828,0,4
003017,2012,39,3832,0,3
003017,2013,37,3834,0,3
003017,2014,34,3836,0,4
003017,2015,30,3840,0,4
003017,2016,29,3840,0,5
003017,2017,26,3845,0,3
003017,2018,26,3845,0,3
003017,2019,26,3846,0,2
003017,2020,26,3846,0,2
003017,2021,25,3846,0,3
003017,2022,25,3846,0,3
003017,2023,25,3847,0,2
003017,2024,25,3845,0,4
003018,1985,471,1536,116,0
003018,1986,465,1543,115,0
003018,1987,465,1544,114,0
003018,1988,464,1547,112,0
003018,1989,437,1575,111,0
003018,1990,424,1590,109,0
003018,1991,422,1592,109,0
003018,1992,419,1596,108,0
003018,1993,413,1605,105,0
003018,1994,403,1619,101,0
003018,1995,223,1816,84,0
003018,1996,204,1835,84,0
003018,1997,169,1871,83,0
003018,1998,126,1915,82,0
003018,1999,68,2043,12,0
003018,2000,42,2079,2,0
003018,2001,21,2102,0,0
003018,2002,21,2102,0,0
003018,2003,21,2102,0,0
003018,2004,12,2111,0,0
003018,2005,12,2111,0,0
003018,2006,12,2111,0,0
003018,2007,12,2111,0,0
003018,2008,12,2111,0,0
003018,2009,12,2111,0,0
003018,2010,12,2111,0,0
003018,2011,12,2111,0,0
003018,2012,12,2111,0,0
003018,2013,10,2113,0,0
003018,2014,10,2113,0,0
003018,2015,10,2113,0,0
003018,2016,3,2120,0,0
003018,2017,3,2120,0,0
003018,2018,3,2120,0,0
003018,2019,3,2120,0,0
003018,2020,3,2120,0,0
003018,2021,1,2122,0,0
003018,2022,1,2122,0,0
003018,2023,1,2122,0,0
003018,2024,1,2122,0,0
003019,1985,233,2769,0,35
003019,1986,219,2790,0,28
003019,1987,161,2846,0,30
003019,1988,144,2867,0,26
003019,1989,142,2875,0,20
003019,1990,115,2899,0,23
003019,1991,110,2902,0,25
003019,1992,110,2902,0,25
003019,1993,110,2901,0,26
003019,1994,109,2904,0,24
003019,1995,108,2908,0,21
003019,1996,108,2906,0,23
003019,1997,107,2908,0,22
003019,1998,106,2908,0,23
003019,1999,106,2904,0,27
003019,2000,106,2905,0,26
003019,2001,105,2908,0,24
003019,2002,105,2910,0,22
003019,2003,105,2906,0,26
003019,2004,105,2908,0,24
003019,2005,105,2909,0,23
003019,2006,105,2909,0,23
003019,2007,105,2908,0,24
003019,2008,105,2911,0,21
003019,2009,105,2911,0,21
003019,2010,105,2913,0,19
003019,2011,105,2909,0,23
003019,2012,105,2909,0,23
003019,2013,105,2910,0,22
003019,2014,105,2909,0,23
003019,2015,105,2911,0,21
003019,2016,105,2910,0,22
003019,2017,104,2910,0,23
003019,2018,104,2910,0,23
003019,2019,104,2913,0,20
003019,2020,104,2912,0,21
003019,2021,109,2907,0,21
003019,2022,109,2907,0,21
003019,2023,109,2906,0,22
003019,2024,109,2906,0,22
003020,1985,1273,5716,96,29
003020,1986,1236,5774,77,27
003020,1987,1177,5840,73,24
003020,1988,1154,5867,68,25
003020,1989,1037,5996,58,23
003020,1990,731,6311,50,22
003020,1991,720,6324,50,20
003020,1992,692,6354,49,19
003020,1993,669,6377,48,20
003020,1994,652,6404,41,17
003020,1995,472,6593,33,16
003020,1996,466,6604,30,14
003020,1997,458,6612,30,14
003020,1998,406,6674,22,12
003020,1999,364,6718,19,13
003020,2000,362,6722,18,12
003020,2001,357,6727,18,12
003020,2002,355,6729,18,12
003020,2003,355,6726,18,15
003020,2004,352,6730,18,14
003020,2005,352,6731,18,13
003020,2006,341,6747,15,11
003020,2007,335,6752,15,12
003020,2008,335,6756,13,10
003020,2009,334,6759,10,11
003020,2010,316,6779,9,10
003020,2011,314,6785,5,10
003020,2012,313,6787,5,9
003020,2013,280,6819,2,13
003020,2014,275,6828,1,10
003020,2015,270,6835,1,8
003020,2016,264,6841,0,9
003020,2017,264,6841,0,9
003020,2018,248,6858,0,8
003020,2019,247,6857,0,10
